Date, Time, Server Name, Alarm Key, Alarm Name, Launched by, Alarm Status, Alarm Group, General Text Message, Display Message 1, Display Message 2, Alarm Reference, Executed Time, Name, Phone Number, Phone Type, Call Status
19.03.2022, 21:27:45, MC-HOVSETER, 2966, Anrop 446, 446, Done, 22 Hovseterhjemmet 4A, No message for alarm 2966, 446, 446, 62363CBB, 21:27:47, Hovseterhjemmet-24 Oslofjorden-4, 46865912, 3G+, Executed
19.03.2022, 21:27:45, MC-HOVSETER, 2966, Anrop 446, 446, Done, 22 Hovseterhjemmet 4A, No message for alarm 2966, 446, 446, 62363CBB, 21:27:47, Hovseterhjemmet-23 Oslofjorden-4, 46859609, 3G+, Executed
19.03.2022, 21:24:09, MC-HOVSETER, 2966, Anrop 446, 446, Done, 22 Hovseterhjemmet 4A, No message for alarm 2966, 446, 446, 62363BE3, 21:24:11, Shuttle 4. etg, 10.10.10.44, IND, Executed
19.03.2022, 21:24:09, MC-HOVSETER, 2966, Anrop 446, 446, Done, 22 Hovseterhjemmet 4A, No message for alarm 2966, 446, 446, 62363BE3, 21:24:11, Hovseterhjemmet-24 Oslofjorden-4, 46865912, 3G+, Executed
19.03.2022, 21:24:09, MC-HOVSETER, 2966, Anrop 446, 446, Done, 22 Hovseterhjemmet 4A, No message for alarm 2966, 446, 446, 62363BE3, 21:24:11, Hovseterhjemmet-23 Oslofjorden-4, 46859609, 3G+, Executed
19.03.2022, 20:54:27, MC-HOVSETER, 2945, Borte 434, 434, Canceled, Empty group, No message for alarm 2945, 434, 434, 623634F2, 01:00:00, , , , No Answer
19.03.2022, 20:54:26, MC-HOVSETER, 2930, Tilstede 434, 434, Canceled, Empty group, No message for alarm 2930, 434, 434, 623634F1, 01:00:00, , , , No Answer
19.03.2022, 20:52:06, MC-HOVSETER, 2960, Anrop 434, 434, Done, 22 Hovseterhjemmet 4A, No message for alarm 2960, 434, 434, 62363460, 20:52:08, Shuttle 4. etg, 10.10.10.44, IND, Executed
19.03.2022, 20:52:06, MC-HOVSETER, 2960, Anrop 434, 434, Done, 22 Hovseterhjemmet 4A, No message for alarm 2960, 434, 434, 62363460, 20:52:08, Hovseterhjemmet-24 Oslofjorden-4, 46865912, 3G+, Executed
19.03.2022, 20:52:06, MC-HOVSETER, 2960, Anrop 434, 434, Done, 22 Hovseterhjemmet 4A, No message for alarm 2960, 434, 434, 62363460, 20:52:08, Hovseterhjemmet-23 Oslofjorden-4, 46859609, 3G+, Executed
19.03.2022, 20:48:30, MC-HOVSETER, 2960, Anrop 434, 434, Done, 22 Hovseterhjemmet 4A, No message for alarm 2960, 434, 434, 62363388, 20:48:32, Hovseterhjemmet-23 Oslofjorden-4, 46859609, 3G+, Executed
19.03.2022, 20:48:30, MC-HOVSETER, 2960, Anrop 434, 434, Done, 22 Hovseterhjemmet 4A, No message for alarm 2960, 434, 434, 62363388, 20:48:32, Hovseterhjemmet-24 Oslofjorden-4, 46865912, 3G+, Executed
19.03.2022, 20:48:30, MC-HOVSETER, 2960, Anrop 434, 434, Done, 22 Hovseterhjemmet 4A, No message for alarm 2960, 434, 434, 62363388, 20:48:32, Shuttle 4. etg, 10.10.10.44, IND, Executed
19.03.2022, 20:29:54, MC-HOVSETER, 2945, Borte 434, 434, Canceled, Empty group, No message for alarm 2945, 434, 434, 62362F31, 01:00:00, , , , No Answer
19.03.2022, 20:29:53, MC-HOVSETER, 2930, Tilstede 434, 434, Canceled, Empty group, No message for alarm 2930, 434, 434, 62362F30, 01:00:00, , , , No Answer
19.03.2022, 20:29:00, MC-HOVSETER, 2960, Anrop 434, 434, Done, 22 Hovseterhjemmet 4A, No message for alarm 2960, 434, 434, 62362EF6, 20:29:03, Hovseterhjemmet-24 Oslofjorden-4, 46865912, 3G+, Executed
19.03.2022, 20:29:00, MC-HOVSETER, 2960, Anrop 434, 434, Done, 22 Hovseterhjemmet 4A, No message for alarm 2960, 434, 434, 62362EF6, 20:29:03, Hovseterhjemmet-23 Oslofjorden-4, 46859609, 3G+, Executed
19.03.2022, 20:29:00, MC-HOVSETER, 2960, Anrop 434, 434, Done, 22 Hovseterhjemmet 4A, No message for alarm 2960, 434, 434, 62362EF6, 20:29:03, Shuttle 4. etg, 10.10.10.44, IND, Executed
19.03.2022, 20:25:24, MC-HOVSETER, 2960, Anrop 434, 434, Done, 22 Hovseterhjemmet 4A, No message for alarm 2960, 434, 434, 62362E1E, 20:25:26, Hovseterhjemmet-24 Oslofjorden-4, 46865912, 3G+, Executed
19.03.2022, 20:25:24, MC-HOVSETER, 2960, Anrop 434, 434, Done, 22 Hovseterhjemmet 4A, No message for alarm 2960, 434, 434, 62362E1E, 20:25:26, Hovseterhjemmet-23 Oslofjorden-4, 46859609, 3G+, Executed
19.03.2022, 20:25:24, MC-HOVSETER, 2960, Anrop 434, 434, Done, 22 Hovseterhjemmet 4A, No message for alarm 2960, 434, 434, 62362E1E, 20:25:26, Shuttle 4. etg, 10.10.10.44, IND, Executed
19.03.2022, 20:21:48, MC-HOVSETER, 2960, Anrop 434, 434, Done, 22 Hovseterhjemmet 4A, No message for alarm 2960, 434, 434, 62362D46, 20:21:50, Shuttle 4. etg, 10.10.10.44, IND, Executed
19.03.2022, 20:21:48, MC-HOVSETER, 2960, Anrop 434, 434, Done, 22 Hovseterhjemmet 4A, No message for alarm 2960, 434, 434, 62362D46, 20:21:50, Hovseterhjemmet-24 Oslofjorden-4, 46865912, 3G+, Executed
19.03.2022, 20:21:48, MC-HOVSETER, 2960, Anrop 434, 434, Done, 22 Hovseterhjemmet 4A, No message for alarm 2960, 434, 434, 62362D46, 20:21:50, Hovseterhjemmet-23 Oslofjorden-4, 46859609, 3G+, Executed
19.03.2022, 20:18:12, MC-HOVSETER, 2960, Anrop 434, 434, Done, 22 Hovseterhjemmet 4A, No message for alarm 2960, 434, 434, 62362C6E, 20:18:14, Hovseterhjemmet-24 Oslofjorden-4, 46865912, 3G+, Executed
19.03.2022, 20:18:12, MC-HOVSETER, 2960, Anrop 434, 434, Done, 22 Hovseterhjemmet 4A, No message for alarm 2960, 434, 434, 62362C6E, 20:18:14, Hovseterhjemmet-23 Oslofjorden-4, 46859609, 3G+, Executed
19.03.2022, 20:18:12, MC-HOVSETER, 2960, Anrop 434, 434, Done, 22 Hovseterhjemmet 4A, No message for alarm 2960, 434, 434, 62362C6E, 20:18:14, Shuttle 4. etg, 10.10.10.44, IND, Executed
19.03.2022, 20:14:36, MC-HOVSETER, 2960, Anrop 434, 434, Done, 22 Hovseterhjemmet 4A, No message for alarm 2960, 434, 434, 62362B96, 20:14:38, Hovseterhjemmet-24 Oslofjorden-4, 46865912, 3G+, Executed
19.03.2022, 20:14:36, MC-HOVSETER, 2960, Anrop 434, 434, Done, 22 Hovseterhjemmet 4A, No message for alarm 2960, 434, 434, 62362B96, 20:14:38, Hovseterhjemmet-23 Oslofjorden-4, 46859609, 3G+, Executed
19.03.2022, 20:14:36, MC-HOVSETER, 2960, Anrop 434, 434, Done, 22 Hovseterhjemmet 4A, No message for alarm 2960, 434, 434, 62362B96, 20:14:38, Shuttle 4. etg, 10.10.10.44, IND, Executed
19.03.2022, 20:11:01, MC-HOVSETER, 2960, Anrop 434, 434, Done, 22 Hovseterhjemmet 4A, No message for alarm 2960, 434, 434, 62362ABE, 20:11:02, Hovseterhjemmet-23 Oslofjorden-4, 46859609, 3G+, Executed
19.03.2022, 20:11:01, MC-HOVSETER, 2960, Anrop 434, 434, Done, 22 Hovseterhjemmet 4A, No message for alarm 2960, 434, 434, 62362ABE, 20:11:03, Shuttle 4. etg, 10.10.10.44, IND, Executed
19.03.2022, 20:11:01, MC-HOVSETER, 2960, Anrop 434, 434, Done, 22 Hovseterhjemmet 4A, No message for alarm 2960, 434, 434, 62362ABE, 20:11:02, Hovseterhjemmet-24 Oslofjorden-4, 46865912, 3G+, Executed
19.03.2022, 19:34:09, MC-HOVSETER, 2945, Borte 434, 434, Canceled, Empty group, No message for alarm 2945, 434, 434, 6236221E, 01:00:00, , , , No Answer
19.03.2022, 19:34:06, MC-HOVSETER, 2930, Tilstede 434, 434, Canceled, Empty group, No message for alarm 2930, 434, 434, 6236221D, 01:00:00, , , , No Answer
19.03.2022, 19:33:11, MC-HOVSETER, 2960, Anrop 434, 434, Done, 22 Hovseterhjemmet 4A, No message for alarm 2960, 434, 434, 623621E1, 19:33:13, Hovseterhjemmet-24 Oslofjorden-4, 46865912, 3G+, Executed
19.03.2022, 19:33:11, MC-HOVSETER, 2960, Anrop 434, 434, Done, 22 Hovseterhjemmet 4A, No message for alarm 2960, 434, 434, 623621E1, 19:33:13, Hovseterhjemmet-23 Oslofjorden-4, 46859609, 3G+, Executed
19.03.2022, 19:33:11, MC-HOVSETER, 2960, Anrop 434, 434, Done, 22 Hovseterhjemmet 4A, No message for alarm 2960, 434, 434, 623621E1, 19:33:13, Shuttle 4. etg, 10.10.10.44, IND, Executed
19.03.2022, 19:29:36, MC-HOVSETER, 2960, Anrop 434, 434, Done, 22 Hovseterhjemmet 4A, No message for alarm 2960, 434, 434, 62362109, 19:29:37, Hovseterhjemmet-24 Oslofjorden-4, 46865912, 3G+, Executed
19.03.2022, 19:29:36, MC-HOVSETER, 2960, Anrop 434, 434, Done, 22 Hovseterhjemmet 4A, No message for alarm 2960, 434, 434, 62362109, 19:29:37, Hovseterhjemmet-23 Oslofjorden-4, 46859609, 3G+, Executed
19.03.2022, 19:29:36, MC-HOVSETER, 2960, Anrop 434, 434, Done, 22 Hovseterhjemmet 4A, No message for alarm 2960, 434, 434, 62362109, 19:29:37, Shuttle 4. etg, 10.10.10.44, IND, Executed
19.03.2022, 19:25:59, MC-HOVSETER, 2960, Anrop 434, 434, Done, 22 Hovseterhjemmet 4A, No message for alarm 2960, 434, 434, 62362031, 19:26:01, Hovseterhjemmet-24 Oslofjorden-4, 46865912, 3G+, Executed
19.03.2022, 19:25:59, MC-HOVSETER, 2960, Anrop 434, 434, Done, 22 Hovseterhjemmet 4A, No message for alarm 2960, 434, 434, 62362031, 19:26:01, Hovseterhjemmet-23 Oslofjorden-4, 46859609, 3G+, Executed
19.03.2022, 19:25:59, MC-HOVSETER, 2960, Anrop 434, 434, Done, 22 Hovseterhjemmet 4A, No message for alarm 2960, 434, 434, 62362031, 19:26:01, Shuttle 4. etg, 10.10.10.44, IND, Executed
19.03.2022, 19:22:23, MC-HOVSETER, 2960, Anrop 434, 434, Done, 22 Hovseterhjemmet 4A, No message for alarm 2960, 434, 434, 62361F59, 19:22:25, Hovseterhjemmet-24 Oslofjorden-4, 46865912, 3G+, Executed
19.03.2022, 19:22:23, MC-HOVSETER, 2960, Anrop 434, 434, Done, 22 Hovseterhjemmet 4A, No message for alarm 2960, 434, 434, 62361F59, 19:22:25, Hovseterhjemmet-23 Oslofjorden-4, 46859609, 3G+, Executed
19.03.2022, 19:22:23, MC-HOVSETER, 2960, Anrop 434, 434, Done, 22 Hovseterhjemmet 4A, No message for alarm 2960, 434, 434, 62361F59, 19:22:25, Shuttle 4. etg, 10.10.10.44, IND, Executed
19.03.2022, 18:35:58, MC-HOVSETER, 2945, Borte 434, 434, Canceled, Empty group, No message for alarm 2945, 434, 434, 6236147D, 01:00:00, , , , No Answer
19.03.2022, 18:35:58, MC-HOVSETER, 2930, Tilstede 434, 434, Canceled, Empty group, No message for alarm 2930, 434, 434, 6236147C, 01:00:00, , , , No Answer
19.03.2022, 18:32:30, MC-HOVSETER, 2960, Anrop 434, 434, Done, 22 Hovseterhjemmet 4A, No message for alarm 2960, 434, 434, 623613A8, 18:32:32, Hovseterhjemmet-24 Oslofjorden-4, 46865912, 3G+, Executed
19.03.2022, 18:32:30, MC-HOVSETER, 2960, Anrop 434, 434, Done, 22 Hovseterhjemmet 4A, No message for alarm 2960, 434, 434, 623613A8, 18:32:32, Hovseterhjemmet-23 Oslofjorden-4, 46859609, 3G+, Executed
19.03.2022, 18:32:30, MC-HOVSETER, 2960, Anrop 434, 434, Done, 22 Hovseterhjemmet 4A, No message for alarm 2960, 434, 434, 623613A8, 18:32:32, Shuttle 4. etg, 10.10.10.44, IND, Executed
19.03.2022, 18:28:54, MC-HOVSETER, 2960, Anrop 434, 434, Done, 22 Hovseterhjemmet 4A, No message for alarm 2960, 434, 434, 623612D0, 18:28:56, Shuttle 4. etg, 10.10.10.44, IND, Executed
19.03.2022, 18:28:54, MC-HOVSETER, 2960, Anrop 434, 434, Done, 22 Hovseterhjemmet 4A, No message for alarm 2960, 434, 434, 623612D0, 18:28:56, Hovseterhjemmet-24 Oslofjorden-4, 46865912, 3G+, Executed
19.03.2022, 18:28:54, MC-HOVSETER, 2960, Anrop 434, 434, Done, 22 Hovseterhjemmet 4A, No message for alarm 2960, 434, 434, 623612D0, 18:28:56, Hovseterhjemmet-23 Oslofjorden-4, 46859609, 3G+, Executed
19.03.2022, 18:25:18, MC-HOVSETER, 2960, Anrop 434, 434, Done, 22 Hovseterhjemmet 4A, No message for alarm 2960, 434, 434, 623611F8, 18:25:20, Shuttle 4. etg, 10.10.10.44, IND, Executed
19.03.2022, 18:25:18, MC-HOVSETER, 2960, Anrop 434, 434, Done, 22 Hovseterhjemmet 4A, No message for alarm 2960, 434, 434, 623611F8, 18:25:20, Hovseterhjemmet-24 Oslofjorden-4, 46865912, 3G+, Executed
19.03.2022, 18:25:18, MC-HOVSETER, 2960, Anrop 434, 434, Done, 22 Hovseterhjemmet 4A, No message for alarm 2960, 434, 434, 623611F8, 18:25:20, Hovseterhjemmet-23 Oslofjorden-4, 46859609, 3G+, Executed
19.03.2022, 18:21:42, MC-HOVSETER, 2960, Anrop 434, 434, Done, 22 Hovseterhjemmet 4A, No message for alarm 2960, 434, 434, 62361120, 18:21:44, Shuttle 4. etg, 10.10.10.44, IND, Executed
19.03.2022, 18:21:42, MC-HOVSETER, 2960, Anrop 434, 434, Done, 22 Hovseterhjemmet 4A, No message for alarm 2960, 434, 434, 62361120, 18:21:44, Hovseterhjemmet-24 Oslofjorden-4, 46865912, 3G+, Executed
19.03.2022, 18:21:42, MC-HOVSETER, 2960, Anrop 434, 434, Done, 22 Hovseterhjemmet 4A, No message for alarm 2960, 434, 434, 62361120, 18:21:44, Hovseterhjemmet-23 Oslofjorden-4, 46859609, 3G+, Executed
19.03.2022, 18:18:06, MC-HOVSETER, 2960, Anrop 434, 434, Done, 22 Hovseterhjemmet 4A, No message for alarm 2960, 434, 434, 62361048, 18:18:08, Shuttle 4. etg, 10.10.10.44, IND, Executed
19.03.2022, 18:18:06, MC-HOVSETER, 2960, Anrop 434, 434, Done, 22 Hovseterhjemmet 4A, No message for alarm 2960, 434, 434, 62361048, 18:18:08, Hovseterhjemmet-24 Oslofjorden-4, 46865912, 3G+, Executed
19.03.2022, 18:18:06, MC-HOVSETER, 2960, Anrop 434, 434, Done, 22 Hovseterhjemmet 4A, No message for alarm 2960, 434, 434, 62361048, 18:18:08, Hovseterhjemmet-23 Oslofjorden-4, 46859609, 3G+, Executed
19.03.2022, 18:14:30, MC-HOVSETER, 2960, Anrop 434, 434, Done, 22 Hovseterhjemmet 4A, No message for alarm 2960, 434, 434, 62360F70, 18:14:32, Hovseterhjemmet-24 Oslofjorden-4, 46865912, 3G+, Executed
19.03.2022, 18:14:30, MC-HOVSETER, 2960, Anrop 434, 434, Done, 22 Hovseterhjemmet 4A, No message for alarm 2960, 434, 434, 62360F70, 18:14:32, Hovseterhjemmet-23 Oslofjorden-4, 46859609, 3G+, Executed
19.03.2022, 18:14:30, MC-HOVSETER, 2960, Anrop 434, 434, Done, 22 Hovseterhjemmet 4A, No message for alarm 2960, 434, 434, 62360F70, 18:14:32, Shuttle 4. etg, 10.10.10.44, IND, Executed
19.03.2022, 18:10:54, MC-HOVSETER, 2960, Anrop 434, 434, Done, 22 Hovseterhjemmet 4A, No message for alarm 2960, 434, 434, 62360E98, 18:10:56, Shuttle 4. etg, 10.10.10.44, IND, Executed
19.03.2022, 18:10:54, MC-HOVSETER, 2960, Anrop 434, 434, Done, 22 Hovseterhjemmet 4A, No message for alarm 2960, 434, 434, 62360E98, 18:10:56, Hovseterhjemmet-24 Oslofjorden-4, 46865912, 3G+, Executed
19.03.2022, 18:10:54, MC-HOVSETER, 2960, Anrop 434, 434, Done, 22 Hovseterhjemmet 4A, No message for alarm 2960, 434, 434, 62360E98, 18:10:56, Hovseterhjemmet-23 Oslofjorden-4, 46859609, 3G+, Executed
19.03.2022, 18:07:18, MC-HOVSETER, 2960, Anrop 434, 434, Done, 22 Hovseterhjemmet 4A, No message for alarm 2960, 434, 434, 62360DC0, 18:07:20, Hovseterhjemmet-24 Oslofjorden-4, 46865912, 3G+, Executed
19.03.2022, 18:07:18, MC-HOVSETER, 2960, Anrop 434, 434, Done, 22 Hovseterhjemmet 4A, No message for alarm 2960, 434, 434, 62360DC0, 18:07:20, Hovseterhjemmet-23 Oslofjorden-4, 46859609, 3G+, Executed
19.03.2022, 18:07:18, MC-HOVSETER, 2960, Anrop 434, 434, Done, 22 Hovseterhjemmet 4A, No message for alarm 2960, 434, 434, 62360DC0, 18:07:20, Shuttle 4. etg, 10.10.10.44, IND, Executed
19.03.2022, 18:03:42, MC-HOVSETER, 2960, Anrop 434, 434, Done, 22 Hovseterhjemmet 4A, No message for alarm 2960, 434, 434, 62360CE8, 18:03:44, Shuttle 4. etg, 10.10.10.44, IND, Executed
19.03.2022, 18:03:42, MC-HOVSETER, 2960, Anrop 434, 434, Done, 22 Hovseterhjemmet 4A, No message for alarm 2960, 434, 434, 62360CE8, 18:03:44, Hovseterhjemmet-24 Oslofjorden-4, 46865912, 3G+, Executed
19.03.2022, 18:03:42, MC-HOVSETER, 2960, Anrop 434, 434, Done, 22 Hovseterhjemmet 4A, No message for alarm 2960, 434, 434, 62360CE8, 18:03:44, Hovseterhjemmet-23 Oslofjorden-4, 46859609, 3G+, Executed
19.03.2022, 18:00:06, MC-HOVSETER, 2960, Anrop 434, 434, Done, 22 Hovseterhjemmet 4A, No message for alarm 2960, 434, 434, 62360C10, 18:00:08, Hovseterhjemmet-24 Oslofjorden-4, 46865912, 3G+, Executed
19.03.2022, 18:00:06, MC-HOVSETER, 2960, Anrop 434, 434, Done, 22 Hovseterhjemmet 4A, No message for alarm 2960, 434, 434, 62360C10, 18:00:08, Shuttle 4. etg, 10.10.10.44, IND, Executed
19.03.2022, 18:00:06, MC-HOVSETER, 2960, Anrop 434, 434, Done, 22 Hovseterhjemmet 4A, No message for alarm 2960, 434, 434, 62360C10, 18:00:08, Hovseterhjemmet-23 Oslofjorden-4, 46859609, 3G+, Executed
19.03.2022, 17:56:30, MC-HOVSETER, 2960, Anrop 434, 434, Done, 22 Hovseterhjemmet 4A, No message for alarm 2960, 434, 434, 62360B38, 17:56:32, Hovseterhjemmet-23 Oslofjorden-4, 46859609, 3G+, Executed
19.03.2022, 17:56:30, MC-HOVSETER, 2960, Anrop 434, 434, Done, 22 Hovseterhjemmet 4A, No message for alarm 2960, 434, 434, 62360B38, 17:56:32, Hovseterhjemmet-24 Oslofjorden-4, 46865912, 3G+, Executed
19.03.2022, 17:56:30, MC-HOVSETER, 2960, Anrop 434, 434, Done, 22 Hovseterhjemmet 4A, No message for alarm 2960, 434, 434, 62360B38, 17:56:33, Shuttle 4. etg, 10.10.10.44, IND, Executed
19.03.2022, 17:52:54, MC-HOVSETER, 2960, Anrop 434, 434, Done, 22 Hovseterhjemmet 4A, No message for alarm 2960, 434, 434, 62360A60, 17:52:56, Hovseterhjemmet-24 Oslofjorden-4, 46865912, 3G+, Executed
19.03.2022, 17:52:54, MC-HOVSETER, 2960, Anrop 434, 434, Done, 22 Hovseterhjemmet 4A, No message for alarm 2960, 434, 434, 62360A60, 17:52:56, Hovseterhjemmet-23 Oslofjorden-4, 46859609, 3G+, Executed
19.03.2022, 17:52:54, MC-HOVSETER, 2960, Anrop 434, 434, Done, 22 Hovseterhjemmet 4A, No message for alarm 2960, 434, 434, 62360A60, 17:52:56, Shuttle 4. etg, 10.10.10.44, IND, Executed
19.03.2022, 17:49:18, MC-HOVSETER, 2960, Anrop 434, 434, Done, 22 Hovseterhjemmet 4A, No message for alarm 2960, 434, 434, 62360988, 17:49:20, Shuttle 4. etg, 10.10.10.44, IND, Executed
19.03.2022, 17:49:18, MC-HOVSETER, 2960, Anrop 434, 434, Done, 22 Hovseterhjemmet 4A, No message for alarm 2960, 434, 434, 62360988, 17:49:20, Hovseterhjemmet-24 Oslofjorden-4, 46865912, 3G+, Executed
19.03.2022, 17:49:18, MC-HOVSETER, 2960, Anrop 434, 434, Done, 22 Hovseterhjemmet 4A, No message for alarm 2960, 434, 434, 62360988, 17:49:20, Hovseterhjemmet-23 Oslofjorden-4, 46859609, 3G+, Executed
19.03.2022, 17:45:42, MC-HOVSETER, 2960, Anrop 434, 434, Done, 22 Hovseterhjemmet 4A, No message for alarm 2960, 434, 434, 623608B0, 17:45:44, Shuttle 4. etg, 10.10.10.44, IND, Executed
19.03.2022, 17:45:42, MC-HOVSETER, 2960, Anrop 434, 434, Done, 22 Hovseterhjemmet 4A, No message for alarm 2960, 434, 434, 623608B0, 17:45:44, Hovseterhjemmet-24 Oslofjorden-4, 46865912, 3G+, Executed
19.03.2022, 17:45:42, MC-HOVSETER, 2960, Anrop 434, 434, Done, 22 Hovseterhjemmet 4A, No message for alarm 2960, 434, 434, 623608B0, 17:45:44, Hovseterhjemmet-23 Oslofjorden-4, 46859609, 3G+, Executed
19.03.2022, 17:42:06, MC-HOVSETER, 2960, Anrop 434, 434, Done, 22 Hovseterhjemmet 4A, No message for alarm 2960, 434, 434, 623607D8, 17:42:08, Hovseterhjemmet-24 Oslofjorden-4, 46865912, 3G+, Executed
19.03.2022, 17:42:06, MC-HOVSETER, 2960, Anrop 434, 434, Done, 22 Hovseterhjemmet 4A, No message for alarm 2960, 434, 434, 623607D8, 17:42:08, Hovseterhjemmet-23 Oslofjorden-4, 46859609, 3G+, Executed
19.03.2022, 17:42:06, MC-HOVSETER, 2960, Anrop 434, 434, Done, 22 Hovseterhjemmet 4A, No message for alarm 2960, 434, 434, 623607D8, 17:42:08, Shuttle 4. etg, 10.10.10.44, IND, Executed
19.03.2022, 17:38:30, MC-HOVSETER, 2960, Anrop 434, 434, Done, 22 Hovseterhjemmet 4A, No message for alarm 2960, 434, 434, 62360700, 17:38:32, Hovseterhjemmet-24 Oslofjorden-4, 46865912, 3G+, Executed
19.03.2022, 17:38:30, MC-HOVSETER, 2960, Anrop 434, 434, Done, 22 Hovseterhjemmet 4A, No message for alarm 2960, 434, 434, 62360700, 17:38:32, Hovseterhjemmet-23 Oslofjorden-4, 46859609, 3G+, Executed
19.03.2022, 17:38:30, MC-HOVSETER, 2960, Anrop 434, 434, Done, 22 Hovseterhjemmet 4A, No message for alarm 2960, 434, 434, 62360700, 17:38:33, Shuttle 4. etg, 10.10.10.44, IND, Executed
19.03.2022, 16:28:13, MC-HOVSETER, 2945, Borte 434, 434, Canceled, Empty group, No message for alarm 2945, 434, 434, 6235F68C, 01:00:00, , , , No Answer
19.03.2022, 16:28:09, MC-HOVSETER, 2930, Tilstede 434, 434, Canceled, Empty group, No message for alarm 2930, 434, 434, 6235F689, 01:00:00, , , , No Answer
19.03.2022, 16:26:18, MC-HOVSETER, 2960, Anrop 434, 434, Done, 22 Hovseterhjemmet 4A, No message for alarm 2960, 434, 434, 6235F614, 16:26:20, Shuttle 4. etg, 10.10.10.44, IND, Executed
19.03.2022, 16:26:18, MC-HOVSETER, 2960, Anrop 434, 434, Done, 22 Hovseterhjemmet 4A, No message for alarm 2960, 434, 434, 6235F614, 16:26:20, Hovseterhjemmet-24 Oslofjorden-4, 46865912, 3G+, Executed
19.03.2022, 16:26:18, MC-HOVSETER, 2960, Anrop 434, 434, Done, 22 Hovseterhjemmet 4A, No message for alarm 2960, 434, 434, 6235F614, 16:26:20, Hovseterhjemmet-23 Oslofjorden-4, 46859609, 3G+, Executed
19.03.2022, 16:22:42, MC-HOVSETER, 2960, Anrop 434, 434, Done, 22 Hovseterhjemmet 4A, No message for alarm 2960, 434, 434, 6235F53C, 16:22:43, Hovseterhjemmet-23 Oslofjorden-4, 46859609, 3G+, Executed
19.03.2022, 16:22:42, MC-HOVSETER, 2960, Anrop 434, 434, Done, 22 Hovseterhjemmet 4A, No message for alarm 2960, 434, 434, 6235F53C, 16:22:44, Shuttle 4. etg, 10.10.10.44, IND, Executed
19.03.2022, 16:22:42, MC-HOVSETER, 2960, Anrop 434, 434, Done, 22 Hovseterhjemmet 4A, No message for alarm 2960, 434, 434, 6235F53C, 16:22:44, Hovseterhjemmet-24 Oslofjorden-4, 46865912, 3G+, Executed
19.03.2022, 16:19:06, MC-HOVSETER, 2960, Anrop 434, 434, Done, 22 Hovseterhjemmet 4A, No message for alarm 2960, 434, 434, 6235F464, 16:19:08, Hovseterhjemmet-24 Oslofjorden-4, 46865912, 3G+, Executed
19.03.2022, 16:19:06, MC-HOVSETER, 2960, Anrop 434, 434, Done, 22 Hovseterhjemmet 4A, No message for alarm 2960, 434, 434, 6235F464, 16:19:08, Hovseterhjemmet-23 Oslofjorden-4, 46859609, 3G+, Executed
19.03.2022, 16:19:06, MC-HOVSETER, 2960, Anrop 434, 434, Done, 22 Hovseterhjemmet 4A, No message for alarm 2960, 434, 434, 6235F464, 16:19:08, Shuttle 4. etg, 10.10.10.44, IND, Executed
19.03.2022, 16:15:30, MC-HOVSETER, 2960, Anrop 434, 434, Done, 22 Hovseterhjemmet 4A, No message for alarm 2960, 434, 434, 6235F38C, 16:15:31, Hovseterhjemmet-23 Oslofjorden-4, 46859609, 3G+, Executed
19.03.2022, 16:15:30, MC-HOVSETER, 2960, Anrop 434, 434, Done, 22 Hovseterhjemmet 4A, No message for alarm 2960, 434, 434, 6235F38C, 16:15:32, Shuttle 4. etg, 10.10.10.44, IND, Executed
19.03.2022, 16:15:30, MC-HOVSETER, 2960, Anrop 434, 434, Done, 22 Hovseterhjemmet 4A, No message for alarm 2960, 434, 434, 6235F38C, 16:15:31, Hovseterhjemmet-24 Oslofjorden-4, 46865912, 3G+, Executed
19.03.2022, 16:11:54, MC-HOVSETER, 2960, Anrop 434, 434, Done, 22 Hovseterhjemmet 4A, No message for alarm 2960, 434, 434, 6235F2B4, 16:11:56, Shuttle 4. etg, 10.10.10.44, IND, Executed
19.03.2022, 16:11:54, MC-HOVSETER, 2960, Anrop 434, 434, Done, 22 Hovseterhjemmet 4A, No message for alarm 2960, 434, 434, 6235F2B4, 16:11:56, Hovseterhjemmet-24 Oslofjorden-4, 46865912, 3G+, Executed
19.03.2022, 16:11:54, MC-HOVSETER, 2960, Anrop 434, 434, Done, 22 Hovseterhjemmet 4A, No message for alarm 2960, 434, 434, 6235F2B4, 16:11:56, Hovseterhjemmet-23 Oslofjorden-4, 46859609, 3G+, Executed
19.03.2022, 16:08:18, MC-HOVSETER, 2960, Anrop 434, 434, Done, 22 Hovseterhjemmet 4A, No message for alarm 2960, 434, 434, 6235F1DC, 16:08:20, Shuttle 4. etg, 10.10.10.44, IND, Executed
19.03.2022, 16:08:18, MC-HOVSETER, 2960, Anrop 434, 434, Done, 22 Hovseterhjemmet 4A, No message for alarm 2960, 434, 434, 6235F1DC, 16:08:20, Hovseterhjemmet-24 Oslofjorden-4, 46865912, 3G+, Executed
19.03.2022, 16:08:18, MC-HOVSETER, 2960, Anrop 434, 434, Done, 22 Hovseterhjemmet 4A, No message for alarm 2960, 434, 434, 6235F1DC, 16:08:20, Hovseterhjemmet-23 Oslofjorden-4, 46859609, 3G+, Executed
