Date, Time, Server Name, Alarm Key, Alarm Name, Launched by, Alarm Status, Alarm Group, General Text Message, Display Message 1, Display Message 2, Alarm Reference, Executed Time, Name, Phone Number, Phone Type, Call Status
30.03.2022, 09:14:15, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Escalated & Done, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 62440343
30.03.2022, 09:13:24, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Canceled, 12 Hovseterhjemmet 1C, Terminal alarm event:, Terminal alarm e, Terminal alarm e, 62440309
30.03.2022, 09:13:24, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Canceled, 12 Hovseterhjemmet 1C, Terminal alarm event:, Terminal alarm e, Terminal alarm e, 6244030A
30.03.2022, 09:13:10, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 624402FC
30.03.2022, 09:13:09, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 624402FD
30.03.2022, 09:13:05, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 624402F8
30.03.2022, 09:13:02, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Escalated & Done, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 624402F9
30.03.2022, 09:10:44, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 62440270
30.03.2022, 09:10:40, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 6244026C
30.03.2022, 09:10:36, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 62440268
30.03.2022, 09:10:36, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 62440267
30.03.2022, 09:10:16, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 62440254
30.03.2022, 09:10:15, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 62440250
30.03.2022, 09:10:12, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 6244024F
30.03.2022, 09:10:12, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 6244024C
30.03.2022, 09:10:08, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Escalated & Done, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 6244024B
30.03.2022, 09:06:28, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Canceled, 12 Hovseterhjemmet 1C, Terminal alarm event:, Terminal alarm e, Terminal alarm e, 62440169
30.03.2022, 09:06:28, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Canceled, 12 Hovseterhjemmet 1C, Terminal alarm event:, Terminal alarm e, Terminal alarm e, 6244016A
30.03.2022, 09:06:07, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Canceled, 12 Hovseterhjemmet 1C, Terminal alarm event:, Terminal alarm e, Terminal alarm e, 62440154
30.03.2022, 09:06:05, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 62440153
30.03.2022, 09:06:05, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Escalated & Done, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 62440152
30.03.2022, 09:03:13, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 624400AD
30.03.2022, 09:03:11, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 624400A9
30.03.2022, 09:03:08, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 624400A7
30.03.2022, 09:03:07, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 624400A5
30.03.2022, 09:03:03, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Escalated & Done, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 624400A1
30.03.2022, 09:03:00, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 6244009E
30.03.2022, 09:02:59, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 6244009F
30.03.2022, 09:02:14, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 62440072
30.03.2022, 09:02:14, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 62440071
30.03.2022, 09:02:08, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Escalated & Done, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 6244006C
30.03.2022, 08:52:55, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 6243FE41
30.03.2022, 08:52:53, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 6243FE3C
30.03.2022, 08:52:52, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 6243FE40
30.03.2022, 08:52:51, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 6243FE3B
30.03.2022, 08:52:47, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 6243FE37
30.03.2022, 08:52:44, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 6243FE38
30.03.2022, 08:52:29, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 6243FE28
30.03.2022, 08:52:29, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 6243FE29
30.03.2022, 08:52:25, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Escalated & Done, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 6243FE25
30.03.2022, 08:23:37, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Escalated & Done, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 6243F763
30.03.2022, 07:53:19, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 6243F04B
30.03.2022, 07:53:18, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 6243F048
30.03.2022, 07:53:14, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 6243F044
30.03.2022, 07:53:03, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 6243F03A
30.03.2022, 07:53:03, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 6243F03B
30.03.2022, 07:52:58, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 6243F036
30.03.2022, 07:52:52, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Escalated & Done, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 6243F030
30.03.2022, 06:21:24, MC-HOVSETER, 5098, Detektor 1H4 Avstilling, Alarm_on_success_5023, Done, 61 Avstilling 1H, 4O1;;;;;Sensor;;;6, 4O1;;;;;Sensor;;, 4O1;;;;;Sensor;;, 6243DAC2
30.03.2022, 03:15:55, MC-HOVSETER, 5098, Detektor 1H4 Avstilling, Alarm_on_success_5023, Done, 61 Avstilling 1H, 4O1;;;;;Sensor;;;6, 4O1;;;;;Sensor;;, 4O1;;;;;Sensor;;, 6243AF49
29.03.2022, 22:47:55, MC-HOVSETER, 5098, Detektor 1H4 Avstilling, Alarm_on_success_5023, Done, 61 Avstilling 1H, 4O1;;;;;Sensor;;;6, 4O1;;;;;Sensor;;, 4O1;;;;;Sensor;;, 62437076
28.03.2022, 22:39:08, MC-HOVSETER, 5098, Detektor 1H4 Avstilling, Alarm_on_success_5023, Done, 61 Avstilling 1H, 4O1;;;;;Sensor;;;6, 4O1;;;;;Sensor;;, 4O1;;;;;Sensor;;, 62421CEA
28.03.2022, 21:46:54, MC-HOVSETER, 5098, Detektor 1H4 Avstilling, Alarm_on_success_5023, Done, 61 Avstilling 1H, 4O1;;;;;Sensor;;;6, 4O1;;;;;Sensor;;, 4O1;;;;;Sensor;;, 624210AC
28.03.2022, 21:46:45, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 624210A1
28.03.2022, 21:46:38, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Done, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 6242109A
28.03.2022, 21:36:05, MC-HOVSETER, 5098, Detektor 1H4 Avstilling, Alarm_on_success_5023, Done, 61 Avstilling 1H, 4O1;;;;;Sensor;;;6, 4O1;;;;;Sensor;;, 4O1;;;;;Sensor;;, 62420E23
28.03.2022, 21:33:38, MC-HOVSETER, 5098, Detektor 1H4 Avstilling, Alarm_on_success_5023, Done, 61 Avstilling 1H, 4O1;;;;;Sensor;;;6, 4O1;;;;;Sensor;;, 4O1;;;;;Sensor;;, 62420D90
28.03.2022, 21:30:39, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Escalated & Done, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 62420CDB
28.03.2022, 21:30:06, MC-HOVSETER, 5098, Detektor 1H4 Avstilling, Alarm_on_success_5023, Done, 61 Avstilling 1H, 4O1;;;;;Sensor;;;6, 4O1;;;;;Sensor;;, 4O1;;;;;Sensor;;, 62420CBC
28.03.2022, 21:29:05, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 62420C7C
28.03.2022, 21:28:58, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Escalated & Done, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 62420C76
28.03.2022, 21:26:53, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Canceled, 12 Hovseterhjemmet 1C, Terminal alarm event:, Terminal alarm e, Terminal alarm e, 62420BF0
28.03.2022, 21:26:52, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Canceled, 12 Hovseterhjemmet 1C, Terminal alarm event:, Terminal alarm e, Terminal alarm e, 62420BF2
28.03.2022, 21:26:50, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 62420BF1
28.03.2022, 21:26:46, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 62420BEE
28.03.2022, 21:26:45, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 62420BED
28.03.2022, 21:26:38, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Escalated & Done, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 62420BEA
28.03.2022, 21:23:13, MC-HOVSETER, 5098, Detektor 1H4 Avstilling, Alarm_on_success_5023, Done, 61 Avstilling 1H, 4O1;;;;;Sensor;;;6, 4O1;;;;;Sensor;;, 4O1;;;;;Sensor;;, 62420B1F
28.03.2022, 21:22:43, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 62420AFF
28.03.2022, 21:21:59, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Escalated & Done, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 62420AD3
28.03.2022, 21:20:09, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Escalated & Done, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 62420A65
28.03.2022, 21:17:05, MC-HOVSETER, 5098, Detektor 1H4 Avstilling, Alarm_on_success_5023, Done, 61 Avstilling 1H, 4O1;;;;;Sensor;;;6, 4O1;;;;;Sensor;;, 4O1;;;;;Sensor;;, 624209AF
28.03.2022, 21:16:23, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 62420980
28.03.2022, 21:16:23, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 6242097F
28.03.2022, 21:15:37, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Escalated & Done, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 62420955
28.03.2022, 21:15:06, MC-HOVSETER, 5098, Detektor 1H4 Avstilling, Alarm_on_success_5023, Done, 61 Avstilling 1H, 4O1;;;;;Sensor;;;6, 4O1;;;;;Sensor;;, 4O1;;;;;Sensor;;, 62420938
28.03.2022, 21:13:53, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Escalated & Done, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 624208ED
28.03.2022, 21:12:10, MC-HOVSETER, 5098, Detektor 1H4 Avstilling, Alarm_on_success_5023, Done, 61 Avstilling 1H, 4O1;;;;;Sensor;;;6, 4O1;;;;;Sensor;;, 4O1;;;;;Sensor;;, 62420888
28.03.2022, 21:11:18, MC-HOVSETER, 5098, Detektor 1H4 Avstilling, Alarm_on_success_5023, Done, 61 Avstilling 1H, 4O1;;;;;Sensor;;;6, 4O1;;;;;Sensor;;, 4O1;;;;;Sensor;;, 62420854
28.03.2022, 21:11:11, MC-HOVSETER, 5098, Detektor 1H4 Avstilling, Alarm_on_success_5023, Done, 61 Avstilling 1H, 4O1;;;;;Sensor;;;6, 4O1;;;;;Sensor;;, 4O1;;;;;Sensor;;, 6242084D
28.03.2022, 21:10:20, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 62420818
28.03.2022, 21:09:57, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Escalated & Done, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 62420802
28.03.2022, 21:09:33, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 624207E9
28.03.2022, 21:09:26, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 624207E2
28.03.2022, 21:09:22, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 624207DC
28.03.2022, 21:09:17, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 624207D9
28.03.2022, 21:09:00, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 624207C8
28.03.2022, 21:08:56, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 624207C4
28.03.2022, 21:08:52, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Escalated & Done, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 624207C0
28.03.2022, 21:08:33, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 624207AD
28.03.2022, 21:07:56, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Escalated & Done, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 62420788
28.03.2022, 21:06:47, MC-HOVSETER, 5098, Detektor 1H4 Avstilling, Alarm_on_success_5023, Done, 61 Avstilling 1H, 4O1;;;;;Sensor;;;6, 4O1;;;;;Sensor;;, 4O1;;;;;Sensor;;, 62420745
28.03.2022, 21:05:20, MC-HOVSETER, 5098, Detektor 1H4 Avstilling, Alarm_on_success_5023, Done, 61 Avstilling 1H, 4O1;;;;;Sensor;;;6, 4O1;;;;;Sensor;;, 4O1;;;;;Sensor;;, 624206EE
28.03.2022, 21:04:30, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 624206BA
28.03.2022, 21:04:26, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 624206B6
28.03.2022, 21:04:17, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 624206AD
28.03.2022, 21:04:14, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 624206AA
28.03.2022, 21:04:13, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 624206A9
28.03.2022, 21:04:02, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Escalated & Done, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 6242069E
28.03.2022, 21:01:25, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 624205FC
28.03.2022, 21:01:12, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 624205F1
28.03.2022, 21:01:00, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Escalated & Done, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 624205E5
28.03.2022, 20:59:25, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 62420589
28.03.2022, 20:59:16, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 6242057D
28.03.2022, 20:59:12, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Escalated & Done, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 6242057A
28.03.2022, 20:58:25, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 6242054E
28.03.2022, 20:57:50, MC-HOVSETER, 5098, Detektor 1H4 Avstilling, Alarm_on_success_5023, Done, 61 Avstilling 1H, 4O1;;;;;Sensor;;;6, 4O1;;;;;Sensor;;, 4O1;;;;;Sensor;;, 6242052A
28.03.2022, 20:57:32, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Done, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 62420517
28.03.2022, 20:34:48, MC-HOVSETER, 5098, Detektor 1H4 Avstilling, Alarm_on_success_5023, Done, 61 Avstilling 1H, 4O1;;;;;Sensor;;;6, 4O1;;;;;Sensor;;, 4O1;;;;;Sensor;;, 6241FFC6
28.03.2022, 20:34:02, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Done, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 6241FF92
28.03.2022, 20:34:02, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 6241FF96
27.03.2022, 01:21:57, MC-HOVSETER, 2205, Borte 116, 116, Canceled, Empty group, No message for alarm 2205, 116, 116, 623FAE24
27.03.2022, 01:21:54, MC-HOVSETER, 2190, Tilstede 116, 116, Canceled, Empty group, No message for alarm 2190, 116, 116, 623FAE21
26.03.2022, 22:35:49, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Canceled, 12 Hovseterhjemmet 1C, Terminal alarm event:, Terminal alarm e, Terminal alarm e, 623F872A
26.03.2022, 22:35:49, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Canceled, 12 Hovseterhjemmet 1C, Terminal alarm event:, Terminal alarm e, Terminal alarm e, 623F8729
26.03.2022, 22:33:51, MC-HOVSETER, 5098, Detektor 1H4 Avstilling, Alarm_on_success_5023, Done, 61 Avstilling 1H, 4O1;;;;;Sensor;;;6, 4O1;;;;;Sensor;;, 4O1;;;;;Sensor;;, 623F86BD
26.03.2022, 21:44:20, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 623F7B20
